"timestamp","manufacturer_name","racket_name","swing_type","impact_position","ball_speed[km/h]","ball_spin","swing_speed[km/h]","tag_id","video_filename"
"2016-11-11 10:21:06","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","66","-6","62","",""
"2016-11-11 10:21:10","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","119","5","134","",""
"2016-11-11 10:21:32","Wilson","BLADE 98 18x20","BACKHAND_SLICE","6","69","-8","68","",""
"2016-11-11 10:21:35","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","98","4","122","",""
"2016-11-11 10:21:37","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","16","54","-2","39","",""
"2016-11-11 10:21:43","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","52","-2","42","",""
"2016-11-11 10:22:11","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","1","91","3","113","",""
"2016-11-11 10:22:14","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","74","-8","82","",""
"2016-11-11 10:22:17","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","85","-9","93","",""
"2016-11-11 10:22:21","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","79","-8","78","",""
"2016-11-11 10:22:23","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","89","5","121","",""
"2016-11-11 10:22:27","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","67","-9","86","",""
"2016-11-11 10:22:30","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","77","-8","76","",""
"2016-11-11 10:22:33","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","93","3","108","",""
"2016-11-11 10:22:59","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","69","-8","69","",""
"2016-11-11 10:23:03","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","66","5","90","",""
"2016-11-11 10:23:26","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","20","88","3","110","",""
"2016-11-11 10:23:48","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","1","69","4","92","",""
"2016-11-11 10:23:51","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","101","5","126","",""
"2016-11-11 10:24:07","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","18","82","3","109","",""
"2016-11-11 10:24:24","Wilson","BLADE 98 18x20","BACKHAND_SLICE","17","68","-7","54","",""
"2016-11-11 10:24:41","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","70","-2","57","",""
"2016-11-11 10:25:01","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","85","3","103","",""
"2016-11-11 10:25:04","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","88","4","115","",""
"2016-11-11 10:25:22","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","74","3","92","",""
"2016-11-11 10:25:26","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","54","-2","61","",""
"2016-11-11 10:25:30","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","97","-5","67","",""
"2016-11-11 10:25:33","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","83","-5","68","",""
"2016-11-11 10:25:41","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","82","-4","70","",""
"2016-11-11 10:26:06","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","72","-8","72","",""
"2016-11-11 10:26:09","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","94","3","112","",""
"2016-11-11 10:26:13","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","94","5","112","",""
"2016-11-11 10:26:16","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","69","-9","86","",""
"2016-11-11 10:26:19","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","74","-8","84","",""
"2016-11-11 10:26:26","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","77","-3","63","",""
"2016-11-11 10:26:48","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","83","3","107","",""
"2016-11-11 10:26:51","Wilson","BLADE 98 18x20","BACKHAND_SLICE","19","87","-8","77","",""
"2016-11-11 10:26:55","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","42","-4","39","",""
"2016-11-11 10:27:19","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","19","63","-2","43","",""
"2016-11-11 10:27:22","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","110","4","133","",""
"2016-11-11 10:27:25","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","89","-8","72","",""
"2016-11-11 10:27:29","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","84","3","104","",""
"2016-11-11 10:27:58","Wilson","BLADE 98 18x20","SERVE","13","144","5","131","",""
"2016-11-11 10:28:09","Wilson","BLADE 98 18x20","SERVE","13","128","7","124","",""
"2016-11-11 10:28:30","Wilson","BLADE 98 18x20","SERVE","13","150","4","130","",""
"2016-11-11 10:28:37","Wilson","BLADE 98 18x20","SERVE","19","126","8","129","",""
"2016-11-11 10:28:39","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","75","-9","89","",""
"2016-11-11 10:29:04","Wilson","BLADE 98 18x20","SERVE","7","137","6","129","",""
"2016-11-11 10:29:12","Wilson","BLADE 98 18x20","SERVE","13","128","7","123","",""
"2016-11-11 10:29:37","Wilson","BLADE 98 18x20","SERVE","13","149","4","130","",""
"2016-11-11 10:29:45","Wilson","BLADE 98 18x20","SERVE","7","130","5","122","",""
"2016-11-11 10:29:48","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","82","4","94","",""
"2016-11-11 10:30:03","Wilson","BLADE 98 18x20","SERVE","13","138","7","134","",""
"2016-11-11 10:30:06","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","90","-9","88","",""
"2016-11-11 10:30:10","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","87","-7","72","",""
"2016-11-11 10:31:55","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","57","2","62","",""
"2016-11-11 10:32:13","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","56","-8","69","",""
"2016-11-11 10:32:16","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","90","-7","75","",""
"2016-11-11 10:32:24","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","78","-4","63","",""
"2016-11-11 10:32:47","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","67","-9","78","",""
"2016-11-11 10:32:50","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","23","90","4","116","",""
"2016-11-11 10:32:54","Wilson","BLADE 98 18x20","SMASH","12","116","3","101","",""
"2016-11-11 10:33:14","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","65","2","79","",""
"2016-11-11 10:33:49","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","78","-9","77","",""
"2016-11-11 10:33:57","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","78","-5","66","",""
"2016-11-11 10:34:10","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","75","3","100","",""
"2016-11-11 10:34:13","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","84","-9","92","",""
"2016-11-11 10:34:20","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","82","-4","70","",""
"2016-11-11 10:34:32","Wilson","BLADE 98 18x20","BACKHAND_SLICE","19","59","-6","64","",""
"2016-11-11 10:34:55","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","78","3","93","",""
"2016-11-11 10:34:58","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","54","-9","73","",""
"2016-11-11 10:35:00","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","70","-2","47","",""
"2016-11-11 10:35:24","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","99","3","107","",""
"2016-11-11 10:35:32","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","83","-4","67","",""
"2016-11-11 10:35:47","Wilson","BLADE 98 18x20","BACKHAND_SLICE","5","63","-9","63","",""
"2016-11-11 10:35:54","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","73","-3","64","",""
"2016-11-11 10:36:11","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","69","-9","80","",""
"2016-11-11 10:36:23","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","84","-4","69","",""
"2016-11-11 10:36:34","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","72","4","85","",""
"2016-11-11 10:36:51","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","86","4","109","",""
"2016-11-11 10:36:54","Wilson","BLADE 98 18x20","SMASH","13","94","3","89","",""
"2016-11-11 10:37:10","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","76","2","71","",""
"2016-11-11 10:37:25","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","61","-4","55","",""
"2016-11-11 10:37:29","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","93","5","120","",""
"2016-11-11 10:37:57","Wilson","BLADE 98 18x20","SERVE","14","148","5","135","",""
"2016-11-11 10:37:59","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","74","-9","92","",""
"2016-11-11 10:38:02","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","72","-9","92","",""
"2016-11-11 10:38:25","Wilson","BLADE 98 18x20","SERVE","8","148","5","137","",""
"2016-11-11 10:38:33","Wilson","BLADE 98 18x20","SERVE","13","126","7","124","",""
"2016-11-11 10:38:35","Wilson","BLADE 98 18x20","BACKHAND_SLICE","6","91","-8","77","",""
"2016-11-11 10:38:39","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","51","4","75","",""
"2016-11-11 10:39:00","Wilson","BLADE 98 18x20","SERVE","13","137","7","136","",""
"2016-11-11 10:39:08","Wilson","BLADE 98 18x20","SERVE","19","123","7","119","",""
"2016-11-11 10:39:10","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","94","3","109","",""
"2016-11-11 10:39:38","Wilson","BLADE 98 18x20","SERVE","13","152","4","133","",""
"2016-11-11 10:39:46","Wilson","BLADE 98 18x20","SERVE","19","123","8","124","",""
"2016-11-11 10:39:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","92","4","114","",""
"2016-11-11 10:39:50","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","35","-3","46","",""
"2016-11-11 10:40:13","Wilson","BLADE 98 18x20","SERVE","13","147","5","133","",""
"2016-11-11 10:40:15","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","75","-8","85","",""
"2016-11-11 10:40:35","Wilson","BLADE 98 18x20","SERVE","8","149","3","128","",""
"2016-11-11 10:40:38","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","102","5","128","",""
"2016-11-11 10:40:41","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","89","4","110","",""
"2016-11-11 10:40:43","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","92","2","112","",""
"2016-11-11 10:40:46","Wilson","BLADE 98 18x20","BACKHAND_SLICE","7","62","-8","80","",""
"2016-11-11 10:40:50","Wilson","BLADE 98 18x20","BACKHAND_SLICE","6","89","-7","83","",""
"2016-11-11 10:40:53","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","72","-8","78","",""
"2016-11-11 10:40:56","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","70","-9","80","",""
"2016-11-11 10:40:59","Wilson","BLADE 98 18x20","SMASH","13","126","4","124","",""
"2016-11-11 10:41:28","Wilson","BLADE 98 18x20","SERVE","13","145","4","133","",""
"2016-11-11 10:41:30","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","106","4","125","",""
"2016-11-11 10:41:32","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","74","3","89","",""
"2016-11-11 10:41:35","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","64","-5","53","",""
"2016-11-11 10:41:39","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","85","5","105","",""
"2016-11-11 10:41:42","Wilson","BLADE 98 18x20","SMASH","13","119","3","103","",""
"2016-11-11 10:42:16","Wilson","BLADE 98 18x20","SERVE","13","137","5","128","",""
"2016-11-11 10:42:19","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","105","5","122","",""
"2016-11-11 10:44:49","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","10","38","-2","33","",""
"2016-11-11 10:45:06","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","72","3","87","",""
"2016-11-11 10:45:17","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","91","4","110","",""
"2016-11-11 10:45:20","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","94","4","113","",""
"2016-11-11 10:45:23","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","96","5","121","",""
"2016-11-11 10:45:26","Wilson","BLADE 98 18x20","BACKHAND_SLICE","11","68","-9","87","",""
"2016-11-11 10:45:29","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","75","-8","83","",""
"2016-11-11 10:45:36","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","58","2","66","",""
"2016-11-11 10:45:48","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","12","66","-3","55","",""
"2016-11-11 10:45:51","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","91","4","117","",""
"2016-11-11 10:45:54","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","80","5","109","",""
"2016-11-11 10:46:13","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","76","-6","65","",""
"2016-11-11 10:46:30","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","71","-7","65","",""
"2016-11-11 10:46:42","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","83","3","107","",""
"2016-11-11 10:46:45","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","60","-8","63","",""
"2016-11-11 10:46:50","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","67","-4","59","",""
"2016-11-11 10:47:25","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","108","3","114","",""
"2016-11-11 10:47:51","Wilson","BLADE 98 18x20","SERVE","8","145","5","130","",""
"2016-11-11 10:47:54","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","96","4","112","",""
"2016-11-11 10:47:58","Wilson","BLADE 98 18x20","SMASH","8","118","4","115","",""
"2016-11-11 10:48:00","Wilson","BLADE 98 18x20","SMASH","13","83","3","86","",""
"2016-11-11 10:48:06","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","18","106","5","129","",""
"2016-11-11 10:48:32","Wilson","BLADE 98 18x20","SERVE","13","137","5","129","",""
"2016-11-11 10:48:34","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","65","3","78","",""
"2016-11-11 10:48:57","Wilson","BLADE 98 18x20","SERVE","13","146","6","140","",""
"2016-11-11 10:49:03","Wilson","BLADE 98 18x20","SERVE","13","126","7","124","",""
"2016-11-11 10:49:27","Wilson","BLADE 98 18x20","SERVE","8","151","5","137","",""
"2016-11-11 10:49:30","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","112","4","120","",""
"2016-11-11 10:49:33","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","101","5","113","",""
"2016-11-11 10:49:50","Wilson","BLADE 98 18x20","SERVE","11","150","5","138","",""
"2016-11-11 10:49:53","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","95","4","113","",""
"2016-11-11 10:49:56","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","8","98","3","108","",""
"2016-11-11 10:49:59","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","75","-9","91","",""
"2016-11-11 10:50:18","Wilson","BLADE 98 18x20","SERVE","19","140","6","133","",""
"2016-11-11 10:50:21","Wilson","BLADE 98 18x20","BACKHAND_SLICE","18","60","-9","86","",""
"2016-11-11 10:50:24","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","89","4","110","",""
"2016-11-11 10:52:39","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","94","3","86","",""
"2016-11-11 10:52:51","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","76","0","80","",""
"2016-11-11 10:52:54","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","93","5","107","",""
"2016-11-11 10:52:57","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","74","-8","73","",""
"2016-11-11 10:53:00","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","14","91","5","106","",""
"2016-11-11 10:53:04","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","79","-7","71","",""
"2016-11-11 10:53:20","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","57","-9","73","",""
"2016-11-11 10:53:24","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","95","-8","76","",""
"2016-11-11 10:53:27","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","91","6","112","",""
"2016-11-11 10:53:47","Wilson","BLADE 98 18x20","BACKHAND_SLICE","6","65","-9","64","",""
"2016-11-11 10:53:50","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","71","-2","58","",""
"2016-11-11 10:54:12","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","17","54","-2","59","",""
"2016-11-11 10:54:21","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","66","3","70","",""
"2016-11-11 10:56:20","Wilson","BLADE 98 18x20","SERVE","13","138","6","128","",""
"2016-11-11 10:56:22","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","19","93","4","115","",""
"2016-11-11 10:56:36","Wilson","BLADE 98 18x20","SERVE","13","139","5","129","",""
"2016-11-11 10:56:42","Wilson","BLADE 98 18x20","SERVE","13","132","5","120","",""
"2016-11-11 10:57:00","Wilson","BLADE 98 18x20","SERVE","11","145","5","135","",""
"2016-11-11 10:57:12","Wilson","BLADE 98 18x20","SERVE","13","143","4","130","",""
"2016-11-11 10:57:14","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","94","4","124","",""
"2016-11-11 10:57:36","Wilson","BLADE 98 18x20","SERVE","24","150","4","134","",""
"2016-11-11 10:57:39","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","95","4","118","",""
"2016-11-11 10:57:57","Wilson","BLADE 98 18x20","SERVE","18","149","5","133","",""
"2016-11-11 10:58:00","Wilson","BLADE 98 18x20","BACKHAND_SLICE","6","73","-9","99","",""
"2016-11-11 10:58:03","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","83","4","97","",""
"2016-11-11 10:58:20","Wilson","BLADE 98 18x20","SERVE","18","152","5","142","",""
"2016-11-11 10:58:28","Wilson","BLADE 98 18x20","SERVE","18","141","6","132","",""
"2016-11-11 10:58:36","Wilson","BLADE 98 18x20","SERVE","18","131","6","124","",""
"2016-11-11 10:58:39","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","94","4","111","",""
"2016-11-11 10:58:43","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","100","4","123","",""
"2016-11-11 10:58:46","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","67","-8","81","",""
"2016-11-11 10:58:49","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","99","4","120","",""
"2016-11-11 10:59:15","Wilson","BLADE 98 18x20","SERVE","8","151","5","139","",""
"2016-11-11 11:00:33","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","76","-3","64","",""
"2016-11-11 11:00:45","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","83","3","99","",""
"2016-11-11 11:00:48","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","105","4","125","",""
"2016-11-11 11:00:51","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","88","4","111","",""
"2016-11-11 11:01:09","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","75","-8","76","",""
"2016-11-11 11:01:12","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","5","87","4","114","",""
"2016-11-11 11:01:14","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","52","4","79","",""
"2016-11-11 11:01:23","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","59","-5","51","",""
"2016-11-11 11:01:42","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","81","4","100","",""
"2016-11-11 11:01:45","Wilson","BLADE 98 18x20","BACKHAND_SLICE","17","58","-8","85","",""
"2016-11-11 11:02:08","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","59","-8","68","",""
"2016-11-11 11:02:11","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","8","104","5","95","",""
"2016-11-11 11:02:29","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","90","-3","76","",""
"2016-11-11 11:02:44","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","76","4","92","",""
"2016-11-11 11:03:00","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","12","65","-3","61","",""
"2016-11-11 11:03:27","Wilson","BLADE 98 18x20","SMASH","13","133","5","125","",""
"2016-11-11 11:03:40","Wilson","BLADE 98 18x20","SERVE","12","124","7","125","",""
"2016-11-11 11:03:42","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","75","4","89","",""
"2016-11-11 11:03:46","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","84","-8","96","",""
"2016-11-11 11:04:09","Wilson","BLADE 98 18x20","SERVE","13","138","5","127","",""
"2016-11-11 11:04:12","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","79","-9","81","",""
"2016-11-11 11:04:15","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","68","3","74","",""
"2016-11-11 11:04:39","Wilson","BLADE 98 18x20","SERVE","20","145","4","130","",""
"2016-11-11 11:04:41","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","91","5","111","",""
"2016-11-11 11:04:59","Wilson","BLADE 98 18x20","SERVE","19","142","5","136","",""
"2016-11-11 11:05:01","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","76","4","110","",""
"2016-11-11 11:05:03","Wilson","BLADE 98 18x20","SMASH","7","48","3","67","",""
"2016-11-11 11:05:31","Wilson","BLADE 98 18x20","SERVE","13","140","6","133","",""
"2016-11-11 11:05:38","Wilson","BLADE 98 18x20","SERVE","13","124","6","124","",""
"2016-11-11 11:05:40","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","70","-9","86","",""
"2016-11-11 11:05:44","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","78","-8","81","",""
"2016-11-11 11:05:47","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","78","-8","87","",""
"2016-11-11 11:05:51","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","69","-9","91","",""
"2016-11-11 11:05:54","Wilson","BLADE 98 18x20","BACKHAND_SLICE","12","75","-8","69","",""
"2016-11-11 11:05:58","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","11","80","3","104","",""
"2016-11-11 11:06:25","Wilson","BLADE 98 18x20","SMASH","13","150","5","132","",""
"2016-11-11 11:06:28","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","5","107","4","123","",""
"2016-11-11 11:06:31","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","95","3","115","",""
"2016-11-11 11:06:34","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","71","-8","81","",""
"2016-11-11 11:08:22","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","91","-3","71","",""
"2016-11-11 11:08:37","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","71","3","95","",""
"2016-11-11 11:08:40","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","63","-8","79","",""
"2016-11-11 11:08:43","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","7","104","4","125","",""
"2016-11-11 11:09:03","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","60","-8","65","",""
"2016-11-11 11:09:07","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","63","2","62","",""
"2016-11-11 11:09:16","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","54","-1","40","",""
"2016-11-11 11:09:32","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","6","72","2","93","",""
"2016-11-11 11:10:08","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","12","92","4","108","",""
"2016-11-11 11:10:10","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","87","-7","64","",""
"2016-11-11 11:10:14","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","79","-2","52","",""
"2016-11-11 11:10:25","Wilson","BLADE 98 18x20","FOREHAND_SLICE","19","83","-5","70","",""
"2016-11-11 11:10:39","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","11","47","-3","48","",""
"2016-11-11 11:10:43","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","75","-9","74","",""
"2016-11-11 11:10:46","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","82","-8","82","",""
"2016-11-11 11:10:49","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","80","-9","83","",""
"2016-11-11 11:10:53","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","68","-8","77","",""
"2016-11-11 11:10:56","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","78","-8","86","",""
"2016-11-11 11:10:59","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","105","4","111","",""
"2016-11-11 11:11:02","Wilson","BLADE 98 18x20","BACKHAND_SLICE","7","65","-8","86","",""
"2016-11-11 11:11:06","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","105","-5","78","",""
"2016-11-11 11:11:34","Wilson","BLADE 98 18x20","BACKHAND_SLICE","13","72","-8","68","",""
"2016-11-11 11:12:11","Wilson","BLADE 98 18x20","SERVE","13","137","6","129","",""
"2016-11-11 11:12:27","Wilson","BLADE 98 18x20","SERVE","7","128","6","123","",""
"2016-11-11 11:12:40","Wilson","BLADE 98 18x20","SERVE","13","150","4","132","",""
"2016-11-11 11:12:43","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","101","5","125","",""
"2016-11-11 11:13:01","Wilson","BLADE 98 18x20","SERVE","13","147","5","135","",""
"2016-11-11 11:13:04","Wilson","BLADE 98 18x20","FOREHAND_SLICE","13","68","-6","62","",""
"2016-11-11 11:13:27","Wilson","BLADE 98 18x20","SERVE","13","149","4","130","",""
"2016-11-11 11:13:48","Wilson","BLADE 98 18x20","SERVE","13","129","6","123","",""
"2016-11-11 11:14:07","Wilson","BLADE 98 18x20","SERVE","6","145","6","139","",""
"2016-11-11 11:16:03","Wilson","BLADE 98 18x20","FOREHAND_SPIN_FLAT","13","84","3","105","",""
"2016-11-11 11:16:22","Wilson","BLADE 98 18x20","BACKHAND_VOLLEY","13","58","-3","51","",""
"2016-11-11 11:16:26","Wilson","BLADE 98 18x20","FOREHAND_VOLLEY","13","84","-2","62","",""
